PR,merge_sha,merge_date,run_sha,run_date,latency
15369,8dbed22314,2019-02-12T23:56:34+00:00,8dbed22314,2019-02-15T17:19:16.71507Z,3922.7119178333332
15370,92c38ff927,2019-02-13T03:50:20+00:00,8f7ccae78b,2019-02-16T16:47:35.847225Z,5097.264120416667
15371,7ddae5400c,2019-02-13T21:08:47+00:00,8f7ccae78b,2019-02-16T16:47:35.847225Z,4058.814120416667
15373,266361ff3c,2019-02-15T06:44:47+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7588.293940616667
15374,fbbf9a6b68,2019-02-14T10:51:38+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4596.609758316667
15375,8f7ccae78b,2019-02-13T23:59:57+00:00,8f7ccae78b,2019-02-16T16:47:35.847225Z,3887.6474537500003
15376,6fb30bc55b,2019-02-14T00:35:36+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,5212.643091649999
15377,cde22888c0,2019-02-14T01:50:15+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,5137.99309165
15378,0f05661c8e,2019-02-14T04:46:33+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4961.69309165
15381,b0f373baf7,2019-02-18T13:51:24+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2841.67727395
15382,d4862f263f,2019-02-13T18:56:31+00:00,8f7ccae78b,2019-02-16T16:47:35.847225Z,4191.080787083333
15384,e0a7556f7d,2019-02-13T21:57:55+00:00,8f7ccae78b,2019-02-16T16:47:35.847225Z,4009.6807870833336
15385,0db395ed1a,2019-02-14T04:36:39+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4971.593091649999
15386,85614961e6,2019-02-14T17:36:10+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4192.076424983334
15388,2867bad83b,2019-02-14T07:32:53+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4795.359758316667
15389,1b28089389,2019-02-14T09:43:08+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4665.109758316667
15391,8e76fc76d3,2019-02-14T15:40:44+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,4307.509758316667
15392,e18c05e5d1,2019-02-15T09:20:36+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7432.47727395
15395,0bd21dbf16,2019-02-14T23:46:31+00:00,0bd21dbf16,2019-02-17T15:28:14.585499Z,3821.7264249833333
15397,ad21956703,2019-02-15T00:49:14+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7943.843940616667
15400,e603920687,2019-02-15T22:27:34+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6645.510607283333
15401,88615a15e4,2019-02-18T06:04:27+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,3308.62727395
15403,2767f92702,2019-02-15T08:50:22+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7462.710607283333
15404,02ccac4450,2019-02-15T21:55:33+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6677.527273950001
15405,1e0b2f14ee,2019-02-15T10:24:20+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7368.743940616667
15406,f026ed3dce,2019-02-15T12:51:03+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7222.027273950001
15407,68d8ead088,2019-02-15T09:53:51+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7399.22727395
15408,ab1f5d66d8,2019-02-15T09:54:19+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7398.760607283333
15410,4a90b84e98,2019-02-15T09:13:49+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7439.260607283333
15411,b8f84694a5,2019-02-15T12:28:04+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7245.010607283333
15413,83e8b970ef,2019-02-15T18:01:32+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6911.543940616667
15414,3a43f99a56,2019-02-17T08:49:09+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,4583.92727395
15417,5563ac2a3e,2019-02-15T15:24:02+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,7069.043940616667
15420,a89467050d,2019-02-15T22:03:30+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6669.57727395
15421,542f927a85,2019-02-15T19:48:17+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6804.793940616667
15422,322981aed9,2019-02-15T20:35:39+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6757.42727395
15423,1d8ab82f60,2019-02-18T06:10:19+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,3302.7606072833337
15424,21461a83c5,2019-02-15T22:52:00+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6621.07727395
15425,432f9f3f64,2019-02-15T22:15:48+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6657.277273950001
15428,2bed10ac31,2019-02-16T08:53:47+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,6019.293940616667
15430,5632d7aec8,2019-02-18T11:42:01+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2971.0606072833334
15439,5b1720af33,2019-02-18T21:49:39+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2363.42727395
15442,d131ebf73b,2019-02-18T19:40:29+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2492.5939406166667
15446,4df6d5ac6c,2019-02-18T22:10:25+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2342.6606072833333
15447,f165cbb5ea,2019-02-18T19:55:05+00:00,46e8fe1d71,2019-02-20T13:13:04.636437Z,2477.993940616667
7335,fc8ca52dec,2019-01-03T06:27:08+00:00,71e901cf45,2019-01-04T20:00:29.243813Z,2253.3540635500003
8624,0c17bdc23f,2018-12-21T14:57:57+00:00,ac06ab662b,2018-12-23T22:52:06.482844Z,3354.1580474
8693,578d93d111,2019-01-03T10:07:19+00:00,71e901cf45,2019-01-04T20:00:29.243813Z,2033.1707302166665
8697,d145bdd6eb,2019-01-16T19:25:55+00:00,ac12b3e948,2019-01-31T19:57:30.467624Z,21631.591127066666
8782,12a15bff62,2019-01-02T15:19:29+00:00,4e6563687b,2019-01-03T20:11:53.916947Z,1732.4152824500002
9307,18f379edbf,2019-01-03T20:29:47+00:00,71e901cf45,2019-01-04T20:00:29.243813Z,1410.70406355
