PR,merge_sha,merge_date,run_sha,run_date,latency
20619,bf9b18d3a7,2020-01-23T18:26:05+00:00,9940584f86,2020-01-23T23:19:12.043396Z,293.11738993333336
20620,ced1b4a2e0,2020-02-04T12:54:36+00:00,2da1fef7ab,2020-02-04T17:21:35.807333Z,266.99678888333335
20621,bf21d03497,2019-12-18T20:50:59+00:00,bf21d03497,2019-12-18T23:13:13.525903Z,142.24209838333334
20630,af8e392b3d,2019-12-11T11:59:37+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,489.9175404833333
20631,adba2f3573,2019-12-12T13:00:19+00:00,1db21a0158,2019-12-12T17:13:35.51808Z,253.27530133333332
20634,47ce520c84,2019-12-10T09:13:34+00:00,a13d8e5a42,2019-12-10T14:11:02.344815Z,297.4724135833333
20638,dc861e234c,2019-12-09T17:00:48+00:00,2424b16710,2019-12-09T20:08:20.290816Z,187.53818026666667
20641,928d8accde,2019-12-09T21:06:03+00:00,928d8accde,2019-12-10T02:14:29.404247Z,308.4400707833333
20642,d38cc357aa,2019-12-10T19:31:11+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,218.2455685666667
20644,7b704a6909,2019-12-10T16:53:03+00:00,7b704a6909,2019-12-10T20:07:38.992682Z,194.59987803333334
20647,e831378598,2019-12-09T15:54:02+00:00,2424b16710,2019-12-09T20:08:20.290816Z,254.30484693333335
20652,b706aa89b4,2019-12-09T16:08:49+00:00,2424b16710,2019-12-09T20:08:20.290816Z,239.52151360000002
20653,fdcb4490cb,2019-12-10T18:35:58+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,273.46223523333333
20655,8986297ff1,2019-12-20T10:10:59+00:00,8986297ff1,2019-12-23T15:52:56.877657Z,4661.964627616666
20658,ab28e18f06,2019-12-10T18:37:10+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,272.26223523333334
20659,96a76ecb4c,2019-12-10T09:27:20+00:00,a13d8e5a42,2019-12-10T14:11:02.344815Z,283.70574691666667
20660,316a5a6089,2020-01-06T13:05:04+00:00,e8fdcbaf22,2020-01-07T14:13:36.137344Z,1508.5356224
20661,974fc9ffb6,2019-12-13T15:09:32+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,313.0558157166667
20663,8ca0d2e00b,2019-12-10T20:03:37+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,185.81223523333335
20664,622d7254cb,2019-12-10T20:06:15+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,183.1789019
20665,3acfa44016,2019-12-11T19:21:01+00:00,96203b2df5,2019-12-11T23:14:45.048661Z,233.73414435
20666,cfa7532fc6,2019-12-09T20:22:08+00:00,cfa7532fc6,2019-12-09T23:11:23.703063Z,169.26171771666668
20667,e6b40ab46b,2019-12-09T15:40:11+00:00,2424b16710,2019-12-09T20:08:20.290816Z,268.1548469333333
20668,1f805de562,2019-12-09T13:51:14+00:00,8a7bda0902,2019-12-09T17:20:22.997913Z,209.14996521666666
20669,8a7bda0902,2019-12-09T13:52:10+00:00,8a7bda0902,2019-12-09T17:20:22.997913Z,208.21663188333332
20671,d602f3abd4,2019-12-18T13:07:25+00:00,c1b8d0b6ea,2019-12-18T17:13:48.95847Z,246.39930783333332
20673,bb2361b9bf,2019-12-11T15:11:19+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,298.2175404833333
20674,43df68be51,2019-12-09T17:53:32+00:00,2424b16710,2019-12-09T20:08:20.290816Z,134.80484693333332
20675,a87cf712e2,2019-12-09T17:26:06+00:00,2424b16710,2019-12-09T20:08:20.290816Z,162.2381802666667
20677,148d6dfd8b,2019-12-09T17:21:08+00:00,2424b16710,2019-12-09T20:08:20.290816Z,167.20484693333336
20678,aaa82d28bb,2019-12-16T21:52:28+00:00,59bdd50610,2019-12-17T02:13:07.685799Z,260.66142998333333
20679,bf028a7fa1,2019-12-10T10:08:16+00:00,a13d8e5a42,2019-12-10T14:11:02.344815Z,242.77241358333333
20680,d1e20d6e52,2019-12-25T22:39:59+00:00,d1e20d6e52,2019-12-26T02:14:00.6026Z,214.02671
20681,c7df60fa0b,2019-12-09T18:43:16+00:00,cfa7532fc6,2019-12-09T23:11:23.703063Z,268.12838438333335
20682,5f8d15ebdc,2019-12-20T15:41:33+00:00,f904e29d03,2019-12-23T19:24:35.019168Z,4543.033652800001
20683,fce0667b89,2019-12-15T15:31:33+00:00,361a62ec8c,2019-12-15T20:11:36.532577Z,280.05887628333335
20686,81948e1b84,2019-12-10T23:27:12+00:00,81948e1b84,2019-12-11T02:07:44.582606Z,160.54304343333334
20687,327fd56451,2019-12-10T13:06:17+00:00,327fd56451,2019-12-10T17:09:17.4191Z,243.006985
20688,be373901c6,2019-12-20T01:15:50+00:00,256b4685b8,2019-12-20T05:17:10.798695Z,241.34664491666666
20689,f0e2d15674,2019-12-10T12:14:06+00:00,327fd56451,2019-12-10T17:09:17.4191Z,295.1903183333333
20690,d3dd652f3e,2019-12-11T15:55:53+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,253.65087381666666
20691,455a12ebb9,2019-12-17T20:06:52+00:00,455a12ebb9,2019-12-17T23:13:07.881611Z,186.26469351666668
20692,f3b8e27ad4,2019-12-11T08:50:42+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,678.83420715
20695,ff028c837c,2019-12-19T12:31:10+00:00,16d9b49ff6,2019-12-19T17:14:30.401322Z,283.34002203333336
20696,a13d8e5a42,2019-12-10T11:45:56+00:00,a13d8e5a42,2019-12-10T14:11:02.344815Z,145.10574691666667
20699,6a9582cc7f,2019-12-11T15:51:54+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,257.63420715
20701,7976e77bd7,2019-12-11T07:23:13+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,766.3175404833333
20702,bc89d25971,2019-12-10T15:59:58+00:00,7b704a6909,2019-12-10T20:07:38.992682Z,247.68321136666665
20703,4df69e91a0,2020-01-02T18:58:30+00:00,8aacd823f2,2020-01-02T23:15:20.198861Z,256.83664768333335
20705,15e4f2b5a9,2019-12-19T17:05:33+00:00,7139b3d0aa,2019-12-19T20:15:31.094169Z,189.96823615
20707,7a73cd04b3,2019-12-11T01:28:27+00:00,7a73cd04b3,2019-12-11T05:07:41.36381Z,219.23939683333336
20708,5297717c66,2019-12-10T19:50:49+00:00,622d7254cb,2019-12-10T23:09:25.734114Z,198.61223523333334
20709,d858c038e3,2020-01-02T13:49:31+00:00,d858c038e3,2020-01-02T17:14:32.588734Z,205.0264789
20710,93281ec5a4,2019-12-11T15:20:44+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,288.80087381666664
20711,66535e4e04,2019-12-16T09:34:49+00:00,f20bdef6fd,2019-12-16T14:23:39.048108Z,288.8341351333333
20712,f67dffb715,2019-12-11T13:37:20+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,392.2008738166667
20713,9c1f9d4446,2019-12-13T23:00:41+00:00,9c1f9d4446,2019-12-14T02:09:15.247574Z,188.57079290000001
20714,7344b356e1,2019-12-13T15:43:57+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,278.63914905
20716,57f28f8927,2019-12-11T09:54:30+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,615.03420715
20717,5b47b8e1b8,2020-01-03T09:18:08+00:00,3513bf9dfd,2020-01-03T19:17:04.700697Z,598.9450116166666
20718,224eac4010,2019-12-11T16:02:43+00:00,d09c77af12,2019-12-11T20:09:32.052429Z,246.81754048333332
20720,1db21a0158,2019-12-12T13:51:19+00:00,1db21a0158,2019-12-12T17:13:35.51808Z,202.27530133333332
