PR,merge_sha,merge_date,run_sha,run_date,latency
20165,fc414534ec,2020-02-13T13:26:26+00:00,cc7860faa9,2020-02-13T17:01:26.904483Z,215.01507471666667
20174,06fca46aa2,2020-01-21T07:36:37+00:00,06fca46aa2,2020-01-21T11:10:38.934824Z,214.03224706666666
20261,da7be43c64,2019-12-23T18:32:03+00:00,e936890351,2019-12-23T23:05:37.044129Z,273.56740215
20297,28859c9d97,2020-01-24T13:10:24+00:00,ec9357334a,2020-01-24T16:58:55.388063Z,228.52313438333334
20306,d472ae32e2,2020-02-03T02:00:34+00:00,d472ae32e2,2020-02-03T05:01:31.641944Z,180.96069906666668
20327,a5ef60f36a,2020-01-07T13:25:59+00:00,a74e1f5703,2020-01-07T17:13:25.53507Z,227.44225116666667
20373,084d8726a0,2019-12-19T21:44:07+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,276.6813603
20414,8037fe7f0d,2020-02-15T21:39:44+00:00,8037fe7f0d,2020-02-16T02:05:18.400688Z,265.5733448
20433,d09507310d,2020-01-16T13:06:10+00:00,d09507310d,2020-01-16T17:03:53.269829Z,237.7211638166667
20459,e9fe7bf0c8,2019-12-20T19:12:59+00:00,c8158bdeea,2019-12-20T23:04:32.879131Z,231.56465218333332
20465,4f24cabbe1,2019-12-31T02:52:01+00:00,4f24cabbe1,2019-12-31T05:02:35.871603Z,130.58119338333333
20481,2f406468df,2020-02-20T16:05:26+00:00,845ce4ccd9,2020-02-20T20:05:02.286886Z,239.60478143333333
20526,578b1c621b,2019-12-19T04:23:38+00:00,1268bd5901,2019-12-19T08:06:57.240723Z,223.3206787166667
20530,99aa9f99e5,2020-01-16T19:26:43+00:00,99aa9f99e5,2020-01-16T23:02:53.97075Z,216.18284583333335
20554,0ae74ec621,2019-12-19T11:16:47+00:00,0ae74ec621,2019-12-19T14:06:18.576656Z,169.5262776
20567,f313fc62bb,2019-12-16T21:07:11+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,481.8959058333333
20580,87dc041897,2019-12-23T10:56:33+00:00,23bb9af4f1,2019-12-23T14:03:15.03173Z,186.70052883333335
20593,92f0a8c485,2019-12-16T23:29:55+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,339.1625725
20605,52acc76bca,2020-01-17T13:49:10+00:00,52acc76bca,2020-01-17T17:08:53.32236Z,199.72203933333333
20608,55d96b9fd3,2019-12-17T16:52:44+00:00,6d8d8ba820,2019-12-17T20:11:07.546541Z,198.39244234999998
20618,fefeaf1281,2020-01-10T20:34:11+00:00,36af21870c,2020-01-11T02:05:33.680156Z,331.3780026
20619,bf9b18d3a7,2020-01-23T18:26:05+00:00,9940584f86,2020-01-23T23:02:08.191618Z,276.05319363333336
20620,ced1b4a2e0,2020-02-04T12:54:36+00:00,2da1fef7ab,2020-02-04T17:04:24.64914Z,249.81081899999998
20621,bf21d03497,2019-12-18T20:50:59+00:00,bf21d03497,2019-12-18T23:10:09.743798Z,139.1790633
20655,8986297ff1,2019-12-20T10:10:59+00:00,8986297ff1,2019-12-20T14:08:16.691947Z,237.29486578333334
20660,316a5a6089,2020-01-06T13:05:04+00:00,e8fdcbaf22,2020-01-06T17:09:11.673467Z,244.1278911166667
20671,d602f3abd4,2019-12-18T13:07:25+00:00,1c75f28d7d,2019-12-18T20:07:35.025174Z,420.1670862333333
20678,aaa82d28bb,2019-12-16T21:52:28+00:00,e9d489f337,2019-12-17T05:09:04.75435Z,436.6125725
20680,d1e20d6e52,2019-12-25T22:39:59+00:00,d1e20d6e52,2019-12-26T02:04:58.613544Z,204.99355906666668
20682,5f8d15ebdc,2019-12-20T15:41:33+00:00,f904e29d03,2019-12-20T20:02:16.913175Z,260.73188625
20688,be373901c6,2019-12-20T01:15:50+00:00,256b4685b8,2019-12-20T05:08:04.59769Z,232.24329483333335
20691,455a12ebb9,2019-12-17T20:06:52+00:00,455a12ebb9,2019-12-17T23:10:49.069257Z,183.95115428333332
20695,ff028c837c,2019-12-19T12:31:10+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,829.6313603
20703,4df69e91a0,2020-01-02T18:58:30+00:00,8aacd823f2,2020-01-02T23:05:35.179019Z,247.08631698333332
20705,15e4f2b5a9,2019-12-19T17:05:33+00:00,509d9d1817,2019-12-20T02:20:47.881618Z,555.2480269666667
20709,d858c038e3,2020-01-02T13:49:31+00:00,d858c038e3,2020-01-02T17:02:59.689512Z,193.47815853333336
