PR,merge_sha,merge_date,run_sha,run_date,latency
14976,c6a58d46b7,2019-01-27T13:08:52+00:00,fc57d7ad7a,2019-01-27T23:20:47.998715Z,611.9333119166666
14977,c06a23efd7,2019-01-21T17:08:56+00:00,821b438560,2019-01-21T20:46:26.177054Z,217.5029509
14978,b69756a11f,2019-01-21T19:46:50+00:00,b69756a11f,2019-01-21T21:02:59.736034Z,76.16226723333332
14981,8b4c3d8215,2019-01-24T20:51:34+00:00,8b4c3d8215,2019-01-24T22:29:04.276609Z,97.50461014999999
14982,7703c45b55,2019-01-21T21:31:06+00:00,f5df77f83b,2019-01-21T22:48:49.139874Z,77.7189979
14983,40b0c100e1,2019-01-24T22:11:09+00:00,a26064d3ed,2019-01-24T23:38:00.505811Z,86.85843018333334
14984,6f7e91a17c,2019-01-22T04:29:53+00:00,6f7e91a17c,2019-01-22T05:50:18.464964Z,80.42441606666667
14985,5835a01f1f,2019-01-23T05:14:32+00:00,5835a01f1f,2019-01-23T06:32:47.163452Z,78.2527242
14986,fe78f2a1ad,2019-02-05T01:36:51+00:00,fe78f2a1ad,2019-02-05T02:53:57.004111Z,77.10006851666667
14989,8564ea0c38,2019-01-22T11:00:28+00:00,8564ea0c38,2019-01-22T12:23:57.58405Z,83.49306750000001
14990,3ed3e07016,2019-01-22T09:05:09+00:00,3ed3e07016,2019-01-22T10:19:36.237397Z,74.45395661666666
14991,7aa7cc0d81,2019-01-22T10:58:36+00:00,7aa7cc0d81,2019-01-22T12:14:06.845749Z,75.51409581666667
14992,90ef044f0c,2019-01-22T17:07:58+00:00,90ef044f0c,2019-01-22T18:25:21.465801Z,77.39109668333334
14995,c6fa4b6176,2019-01-22T20:01:15+00:00,c6fa4b6176,2019-01-22T21:13:10.872748Z,71.93121246666666
14997,538eac8f69,2019-01-22T21:30:56+00:00,538eac8f69,2019-01-22T22:51:57.749483Z,81.02915804999999
14998,ca8756813e,2019-01-22T21:24:33+00:00,ca8756813e,2019-01-22T22:40:08.348566Z,75.58914276666665
14999,e188b4da6c,2019-01-23T08:20:52+00:00,e188b4da6c,2019-01-23T09:38:50.18129Z,77.96968816666667
15000,c49631cfb6,2019-01-22T19:39:52+00:00,c49631cfb6,2019-01-22T20:58:15.677894Z,78.39463156666667
15001,b1aba2545a,2019-01-25T16:08:14+00:00,129adcb38d,2019-01-25T20:11:55.85914Z,243.69765233333334
15003,66355d4d7f,2019-01-23T23:48:17+00:00,66355d4d7f,2019-01-24T01:11:39.357466Z,83.37262443333334
15004,6620247865,2019-01-22T21:11:19+00:00,6620247865,2019-01-22T22:23:19.618595Z,72.01030991666667
15005,48e44386b5,2019-01-29T21:13:36+00:00,48e44386b5,2019-01-29T23:06:44.883264Z,113.1480544
15006,9fa38be819,2019-01-30T21:43:22+00:00,9fa38be819,2019-01-30T23:09:24.4448Z,86.04074666666666
15007,52a9ba72be,2019-01-24T17:02:47+00:00,52a9ba72be,2019-01-24T18:25:42.968891Z,82.93281485000001
15008,60d89ca240,2019-01-23T16:29:33+00:00,60d89ca240,2019-01-23T17:59:58.546583Z,90.42577638333334
15009,e9f6d57610,2019-01-30T07:00:08+00:00,e9f6d57610,2019-01-30T08:18:05.118564Z,77.95197606666667
