PR,run_sha,run_time,latency
7442,0e906f0595,2017-10-16T05:12:33.68472Z,18217.061412
7310,0e906f0595,2017-10-16T05:12:33.68472Z,18212.37807866667
6860,0e906f0595,2017-10-16T05:12:33.68472Z,18209.161412
7454,0e906f0595,2017-10-16T05:12:33.68472Z,18133.344745333332
7557,0e906f0595,2017-10-16T05:12:33.68472Z,18061.494745333333
7421,0e906f0595,2017-10-16T05:12:33.68472Z,17840.794745333333
7472,0e906f0595,2017-10-16T05:12:33.68472Z,17677.861412000002
7560,0e906f0595,2017-10-16T05:12:33.68472Z,17664.911412
7465,0e906f0595,2017-10-16T05:12:33.68472Z,17662.111412000002
7558,0e906f0595,2017-10-16T05:12:33.68472Z,17464.511412
7564,0e906f0595,2017-10-16T05:12:33.68472Z,17185.294745333333
7569,0e906f0595,2017-10-16T05:12:33.68472Z,17135.061412
7566,0e906f0595,2017-10-16T05:12:33.68472Z,17129.244745333333
6804,0e906f0595,2017-10-16T05:12:33.68472Z,17091.844745333332
7412,0e906f0595,2017-10-16T05:12:33.68472Z,17050.928078666668
7260,0e906f0595,2017-10-16T05:12:33.68472Z,17045.644745333335
6775,0e906f0595,2017-10-16T05:12:33.68472Z,17040.061412
6614,0e906f0595,2017-10-16T05:12:33.68472Z,17020.394745333335
7571,0e906f0595,2017-10-16T05:12:33.68472Z,17008.528078666666
7565,0e906f0595,2017-10-16T05:12:33.68472Z,16841.144745333335
7575,0e906f0595,2017-10-16T05:12:33.68472Z,16807.244745333333
7547,0e906f0595,2017-10-16T05:12:33.68472Z,16778.62807866667
7576,0e906f0595,2017-10-16T05:12:33.68472Z,16751.594745333332
7577,0e906f0595,2017-10-16T05:12:33.68472Z,16729.661412
7510,0e906f0595,2017-10-16T05:12:33.68472Z,16718.411412
7578,0e906f0595,2017-10-16T05:12:33.68472Z,16717.894745333335
7342,0e906f0595,2017-10-16T05:12:33.68472Z,16285.844745333334
7582,0e906f0595,2017-10-16T05:12:33.68472Z,16274.311412000001
7580,0e906f0595,2017-10-16T05:12:33.68472Z,16155.328078666667
7581,0e906f0595,2017-10-16T05:12:33.68472Z,16154.411412
7563,0e906f0595,2017-10-16T05:12:33.68472Z,16087.744745333333
7586,0e906f0595,2017-10-16T05:12:33.68472Z,15677.494745333333
7587,0e906f0595,2017-10-16T05:12:33.68472Z,15564.611412
7573,0e906f0595,2017-10-16T05:12:33.68472Z,15549.811412000001
7591,0e906f0595,2017-10-16T05:12:33.68472Z,15374.761412
7072,0e906f0595,2017-10-16T05:12:33.68472Z,15345.078078666667
7585,0e906f0595,2017-10-16T05:12:33.68472Z,15337.628078666667
7593,0e906f0595,2017-10-16T05:12:33.68472Z,15273.261412
7588,0e906f0595,2017-10-16T05:12:33.68472Z,15196.294745333335
7495,0e906f0595,2017-10-16T05:12:33.68472Z,15028.644745333333
7561,0e906f0595,2017-10-16T05:12:33.68472Z,14919.794745333335
7584,0e906f0595,2017-10-16T05:12:33.68472Z,14758.678078666668
7599,0e906f0595,2017-10-16T05:12:33.68472Z,14316.361412
7601,0e906f0595,2017-10-16T05:12:33.68472Z,14204.861412
7481,0e906f0595,2017-10-16T05:12:33.68472Z,14135.411412
7574,0e906f0595,2017-10-16T05:12:33.68472Z,14127.661412
7602,0e906f0595,2017-10-16T05:12:33.68472Z,14102.711412
7527,0e906f0595,2017-10-16T05:12:33.68472Z,13756.161412
7606,0e906f0595,2017-10-16T05:12:33.68472Z,13745.028078666666
7631,0e906f0595,2017-10-16T05:12:33.68472Z,13136.061412000001
7634,0e906f0595,2017-10-16T05:12:33.68472Z,10488.044745333335
7635,0e906f0595,2017-10-16T05:12:33.68472Z,10102.394745333333
7637,0e906f0595,2017-10-16T05:12:33.68472Z,9715.844745333334
7603,0e906f0595,2017-10-16T05:12:33.68472Z,9700.594745333334
6817,0e906f0595,2017-10-16T05:12:33.68472Z,9644.128078666667
7640,0e906f0595,2017-10-16T05:12:33.68472Z,9643.794745333335
7632,0e906f0595,2017-10-16T05:12:33.68472Z,9582.961412
7639,0e906f0595,2017-10-16T05:12:33.68472Z,9431.611412
7644,0e906f0595,2017-10-16T05:12:33.68472Z,9092.644745333333
7643,0e906f0595,2017-10-16T05:12:33.68472Z,8982.194745333334
7646,0e906f0595,2017-10-16T05:12:33.68472Z,8712.328078666667
7604,0e906f0595,2017-10-16T05:12:33.68472Z,8525.311412000001
7651,0e906f0595,2017-10-16T05:12:33.68472Z,7893.744745333333
7666,0e906f0595,2017-10-16T05:12:33.68472Z,7339.544745333334
7664,0e906f0595,2017-10-16T05:12:33.68472Z,7227.244745333333
7667,0e906f0595,2017-10-16T05:12:33.68472Z,7161.478078666667
7669,0e906f0595,2017-10-16T05:12:33.68472Z,7060.161412
7663,0e906f0595,2017-10-16T05:12:33.68472Z,7017.111412
7670,0e906f0595,2017-10-16T05:12:33.68472Z,7010.394745333334
7662,0e906f0595,2017-10-16T05:12:33.68472Z,6896.078078666667
7668,0e906f0595,2017-10-16T05:12:33.68472Z,6792.161412
7672,0e906f0595,2017-10-16T05:12:33.68472Z,6771.328078666667
7658,0e906f0595,2017-10-16T05:12:33.68472Z,6768.611412
7654,0e906f0595,2017-10-16T05:12:33.68472Z,6661.511412000001
7675,0e906f0595,2017-10-16T05:12:33.68472Z,6628.778078666667
7659,0e906f0595,2017-10-16T05:12:33.68472Z,6530.161412
7655,0e906f0595,2017-10-16T05:12:33.68472Z,6413.578078666667
7678,0e906f0595,2017-10-16T05:12:33.68472Z,6410.128078666667
7682,0e906f0595,2017-10-16T05:12:33.68472Z,5910.478078666667
7630,0e906f0595,2017-10-16T05:12:33.68472Z,5828.828078666667
7687,0e906f0595,2017-10-16T05:12:33.68472Z,5592.861412
7686,0e906f0595,2017-10-16T05:12:33.68472Z,5441.911412
7691,0e906f0595,2017-10-16T05:12:33.68472Z,5297.094745333334
7694,0e906f0595,2017-10-16T05:12:33.68472Z,5288.044745333334
7695,0e906f0595,2017-10-16T05:12:33.68472Z,5287.828078666667
7696,0e906f0595,2017-10-16T05:12:33.68472Z,5287.628078666667
7697,0e906f0595,2017-10-16T05:12:33.68472Z,5287.361412
7698,0e906f0595,2017-10-16T05:12:33.68472Z,5287.161412
7699,0e906f0595,2017-10-16T05:12:33.68472Z,5286.928078666667
7700,0e906f0595,2017-10-16T05:12:33.68472Z,5286.528078666667
7701,0e906f0595,2017-10-16T05:12:33.68472Z,5285.594745333334
7702,0e906f0595,2017-10-16T05:12:33.68472Z,5285.378078666667
7703,0e906f0595,2017-10-16T05:12:33.68472Z,5285.178078666667
7704,0e906f0595,2017-10-16T05:12:33.68472Z,5284.644745333334
7705,0e906f0595,2017-10-16T05:12:33.68472Z,5284.461412000001
7706,0e906f0595,2017-10-16T05:12:33.68472Z,5283.678078666667
7707,0e906f0595,2017-10-16T05:12:33.68472Z,5283.494745333333
7708,0e906f0595,2017-10-16T05:12:33.68472Z,5283.294745333334
7709,0e906f0595,2017-10-16T05:12:33.68472Z,5283.078078666667
7710,0e906f0595,2017-10-16T05:12:33.68472Z,5282.561412
7711,0e906f0595,2017-10-16T05:12:33.68472Z,5282.128078666667
7712,0e906f0595,2017-10-16T05:12:33.68472Z,5281.928078666667
7713,0e906f0595,2017-10-16T05:12:33.68472Z,5281.611412
7714,0e906f0595,2017-10-16T05:12:33.68472Z,5281.378078666667
7715,0e906f0595,2017-10-16T05:12:33.68472Z,5281.128078666667
7716,0e906f0595,2017-10-16T05:12:33.68472Z,5280.728078666667
7717,0e906f0595,2017-10-16T05:12:33.68472Z,5280.561412
7718,0e906f0595,2017-10-16T05:12:33.68472Z,5280.328078666667
7719,0e906f0595,2017-10-16T05:12:33.68472Z,5280.128078666667
7720,0e906f0595,2017-10-16T05:12:33.68472Z,5279.461412000001
7721,0e906f0595,2017-10-16T05:12:33.68472Z,5279.278078666667
7722,0e906f0595,2017-10-16T05:12:33.68472Z,5279.078078666667
7723,0e906f0595,2017-10-16T05:12:33.68472Z,5278.644745333334
7724,0e906f0595,2017-10-16T05:12:33.68472Z,5278.461412000001
7725,0e906f0595,2017-10-16T05:12:33.68472Z,5278.261412000001
7726,0e906f0595,2017-10-16T05:12:33.68472Z,5277.611412
7727,0e906f0595,2017-10-16T05:12:33.68472Z,5277.328078666667
7728,0e906f0595,2017-10-16T05:12:33.68472Z,5277.144745333334
7729,0e906f0595,2017-10-16T05:12:33.68472Z,5276.978078666667
7730,0e906f0595,2017-10-16T05:12:33.68472Z,5276.678078666667
7731,0e906f0595,2017-10-16T05:12:33.68472Z,5276.494745333333
7732,0e906f0595,2017-10-16T05:12:33.68472Z,5275.611412
7733,0e906f0595,2017-10-16T05:12:33.68472Z,5275.361412
7734,0e906f0595,2017-10-16T05:12:33.68472Z,5275.161412
7735,0e906f0595,2017-10-16T05:12:33.68472Z,5274.961412000001
7736,0e906f0595,2017-10-16T05:12:33.68472Z,5274.561412
7737,0e906f0595,2017-10-16T05:12:33.68472Z,5274.344745333334
7738,0e906f0595,2017-10-16T05:12:33.68472Z,5273.578078666667
7739,0e906f0595,2017-10-16T05:12:33.68472Z,5273.344745333334
7740,0e906f0595,2017-10-16T05:12:33.68472Z,5273.178078666667
7741,0e906f0595,2017-10-16T05:12:33.68472Z,5272.628078666667
7742,0e906f0595,2017-10-16T05:12:33.68472Z,5272.378078666667
7743,0e906f0595,2017-10-16T05:12:33.68472Z,5272.178078666667
7609,0e906f0595,2017-10-16T05:12:33.68472Z,5247.261412000001
7692,0e906f0595,2017-10-16T05:12:33.68472Z,5225.644745333334
7679,0e906f0595,2017-10-16T05:12:33.68472Z,4855.278078666667
7443,0e906f0595,2017-10-16T05:12:33.68472Z,4827.444745333333
7683,0e906f0595,2017-10-16T05:12:33.68472Z,4257.428078666667
7690,0e906f0595,2017-10-16T05:12:33.68472Z,4038.6780786666664
7756,0e906f0595,2017-10-16T05:12:33.68472Z,3911.6114119999997
7754,0e906f0595,2017-10-16T05:12:33.68472Z,3874.0280786666667
7751,0e906f0595,2017-10-16T05:12:33.68472Z,3750.144745333333
7761,0e906f0595,2017-10-16T05:12:33.68472Z,3656.911412
7758,0e906f0595,2017-10-16T05:12:33.68472Z,3652.2114119999997
7769,0e906f0595,2017-10-16T05:12:33.68472Z,3443.811412
7681,0e906f0595,2017-10-16T05:12:33.68472Z,3331.4614119999997
7772,0e906f0595,2017-10-16T05:12:33.68472Z,3310.644745333333
7767,0e906f0595,2017-10-16T05:12:33.68472Z,2311.294745333333
7297,0e906f0595,2017-10-16T05:12:33.68472Z,2266.8614119999997
7293,0e906f0595,2017-10-16T05:12:33.68472Z,2221.561412
7778,b952881825,2017-10-19T06:51:42.348606Z,5496.889143433334
7779,b952881825,2017-10-19T06:51:42.348606Z,4478.339143433333
6503,b952881825,2017-10-19T06:51:42.348606Z,4349.805810100001
7763,b952881825,2017-10-19T06:51:42.348606Z,4103.739143433334
7766,b952881825,2017-10-19T06:51:42.348606Z,4013.5891434333334
7783,b952881825,2017-10-19T06:51:42.348606Z,3979.9391434333334
7785,b952881825,2017-10-19T06:51:42.348606Z,3880.7558101000004
7787,b952881825,2017-10-19T06:51:42.348606Z,3855.2558101000004
7788,b952881825,2017-10-19T06:51:42.348606Z,3854.9891434333335
7789,b952881825,2017-10-19T06:51:42.348606Z,3854.7058101000002
7790,b952881825,2017-10-19T06:51:42.348606Z,3854.3891434333336
7791,b952881825,2017-10-19T06:51:42.348606Z,3854.1224767666668
7792,b952881825,2017-10-19T06:51:42.348606Z,3853.8558101000003
7793,b952881825,2017-10-19T06:51:42.348606Z,3853.5891434333334
7794,b952881825,2017-10-19T06:51:42.348606Z,3853.3391434333334
7795,b952881825,2017-10-19T06:51:42.348606Z,3853.0558101
7796,b952881825,2017-10-19T06:51:42.348606Z,3852.5891434333334
7797,b952881825,2017-10-19T06:51:42.348606Z,3852.3391434333334
7798,b952881825,2017-10-19T06:51:42.348606Z,3852.0891434333334
7799,b952881825,2017-10-19T06:51:42.348606Z,3851.6058101000003
7800,b952881825,2017-10-19T06:51:42.348606Z,3851.322476766667
7801,b952881825,2017-10-19T06:51:42.348606Z,3850.7391434333335
7802,b952881825,2017-10-19T06:51:42.348606Z,3850.4558101000002
7803,b952881825,2017-10-19T06:51:42.348606Z,3850.2058101000002
7804,b952881825,2017-10-19T06:51:42.348606Z,3849.9558101000002
7805,b952881825,2017-10-19T06:51:42.348606Z,3849.5891434333334
7806,b952881825,2017-10-19T06:51:42.348606Z,3849.322476766667
7807,b952881825,2017-10-19T06:51:42.348606Z,3848.5891434333334
7808,b952881825,2017-10-19T06:51:42.348606Z,3848.322476766667
7809,b952881825,2017-10-19T06:51:42.348606Z,3848.0891434333334
7810,b952881825,2017-10-19T06:51:42.348606Z,3847.6058101000003
7811,b952881825,2017-10-19T06:51:42.348606Z,3847.3558101000003
7812,b952881825,2017-10-19T06:51:42.348606Z,3847.072476766667
7813,b952881825,2017-10-19T06:51:42.348606Z,3846.5891434333334
7814,b952881825,2017-10-19T06:51:42.348606Z,3846.3058101
7815,b952881825,2017-10-19T06:51:42.348606Z,3845.5558101
7816,b952881825,2017-10-19T06:51:42.348606Z,3845.2891434333337
7817,b952881825,2017-10-19T06:51:42.348606Z,3845.0058101000004
7818,b952881825,2017-10-19T06:51:42.348606Z,3844.4891434333335
7819,b952881825,2017-10-19T06:51:42.348606Z,3844.222476766667
7820,b952881825,2017-10-19T06:51:42.348606Z,3843.6058101000003
7821,b952881825,2017-10-19T06:51:42.348606Z,3843.3058101
7822,b952881825,2017-10-19T06:51:42.348606Z,3843.0391434333337
7823,b952881825,2017-10-19T06:51:42.348606Z,3842.5058101000004
7824,b952881825,2017-10-19T06:51:42.348606Z,3842.2391434333335
7825,b952881825,2017-10-19T06:51:42.348606Z,3841.6224767666668
7826,b952881825,2017-10-19T06:51:42.348606Z,3841.322476766667
7827,b952881825,2017-10-19T06:51:42.348606Z,3841.072476766667
7828,b952881825,2017-10-19T06:51:42.348606Z,3840.572476766667
7829,b952881825,2017-10-19T06:51:42.348606Z,3840.3058101
7830,b952881825,2017-10-19T06:51:42.348606Z,3839.5391434333337
7831,b952881825,2017-10-19T06:51:42.348606Z,3839.272476766667
7832,b952881825,2017-10-19T06:51:42.348606Z,3838.9891434333335
7833,b952881825,2017-10-19T06:51:42.348606Z,3838.7391434333335
7834,b952881825,2017-10-19T06:51:42.348606Z,3838.4391434333334
7835,b952881825,2017-10-19T06:51:42.348606Z,3838.1558101
7836,b952881825,2017-10-19T06:51:42.348606Z,3837.4891434333335
7837,b952881825,2017-10-19T06:51:42.348606Z,3837.222476766667
7838,b952881825,2017-10-19T06:51:42.348606Z,3836.9391434333334
7840,b952881825,2017-10-19T06:51:42.348606Z,3826.3891434333336
7841,b952881825,2017-10-19T06:51:42.348606Z,3826.2058101000002
7842,b952881825,2017-10-19T06:51:42.348606Z,3826.022476766667
7843,b952881825,2017-10-19T06:51:42.348606Z,3825.822476766667
7845,b952881825,2017-10-19T06:51:42.348606Z,3621.772476766667
7780,b952881825,2017-10-19T06:51:42.348606Z,3619.6224767666668
7850,b952881825,2017-10-19T06:51:42.348606Z,3473.572476766667
7485,b952881825,2017-10-19T06:51:42.348606Z,3127.972476766667
7653,b952881825,2017-10-19T06:51:42.348606Z,3034.3891434333336
7858,b952881825,2017-10-19T06:51:42.348606Z,2714.9558101000002
7864,b952881825,2017-10-19T06:51:42.348606Z,2404.1891434333334
7839,b952881825,2017-10-19T06:51:42.348606Z,1939.9891434333333
7746,b952881825,2017-10-19T06:51:42.348606Z,1909.0224767666666
7680,b952881825,2017-10-19T06:51:42.348606Z,1854.4058101
7745,b952881825,2017-10-19T06:51:42.348606Z,1802.4391434333334
7865,2c04684030,2017-10-20T19:58:04.497169Z,3621.8249528166666
7856,2c04684030,2017-10-20T19:58:04.497169Z,3604.924952816667
7871,2c04684030,2017-10-20T19:58:04.497169Z,3504.3249528166666
7872,2c04684030,2017-10-20T19:58:04.497169Z,3469.6082861500004
7877,2c04684030,2017-10-20T19:58:04.497169Z,3421.5916194833335
7878,2c04684030,2017-10-20T19:58:04.497169Z,3331.7916194833333
7851,2c04684030,2017-10-20T19:58:04.497169Z,3265.4582861500003
7881,2c04684030,2017-10-20T19:58:04.497169Z,3199.774952816667
7884,2c04684030,2017-10-20T19:58:04.497169Z,3011.7249528166667
7895,bad5fb3923,2018-03-07T09:16:22.618039Z,200167.04363398335
7898,bad5fb3923,2018-03-07T09:16:22.618039Z,199909.47696731667
7901,bad5fb3923,2018-03-07T09:16:22.618039Z,199886.86030065
7849,bad5fb3923,2018-03-07T09:16:22.618039Z,199885.79363398335
7894,bad5fb3923,2018-03-07T09:16:22.618039Z,199845.31030065002
7904,bad5fb3923,2018-03-07T09:16:22.618039Z,199808.96030065
7892,bad5fb3923,2018-03-07T09:16:22.618039Z,199777.97696731667
7890,bad5fb3923,2018-03-07T09:16:22.618039Z,199777.21030065
7774,bad5fb3923,2018-03-07T09:16:22.618039Z,199741.14363398336
7906,bad5fb3923,2018-03-07T09:16:22.618039Z,199705.59363398334
7910,bad5fb3923,2018-03-07T09:16:22.618039Z,199372.34363398334
7777,bad5fb3923,2018-03-07T09:16:22.618039Z,199318.11030065
7903,bad5fb3923,2018-03-07T09:16:22.618039Z,198863.96030065
7880,bad5fb3923,2018-03-07T09:16:22.618039Z,198835.0269673167
7879,bad5fb3923,2018-03-07T09:16:22.618039Z,198790.56030065002
7883,bad5fb3923,2018-03-07T09:16:22.618039Z,198695.71030065
7866,bad5fb3923,2018-03-07T09:16:22.618039Z,198568.4269673167
7897,bad5fb3923,2018-03-07T09:16:22.618039Z,198552.47696731667
7918,bad5fb3923,2018-03-07T09:16:22.618039Z,198499.4269673167
7656,bad5fb3923,2018-03-07T09:16:22.618039Z,198445.1769673167
7916,bad5fb3923,2018-03-07T09:16:22.618039Z,198429.62696731667
7925,bad5fb3923,2018-03-07T09:16:22.618039Z,198295.9269673167
7782,bad5fb3923,2018-03-07T09:16:22.618039Z,198226.99363398334
7921,bad5fb3923,2018-03-07T09:16:22.618039Z,197379.49363398334
7592,bad5fb3923,2018-03-07T09:16:22.618039Z,197143.31030065002
7936,bad5fb3923,2018-03-07T09:16:22.618039Z,195253.07696731668
7902,bad5fb3923,2018-03-07T09:16:22.618039Z,195102.44363398335
7920,bad5fb3923,2018-03-07T09:16:22.618039Z,194402.06030065002
7860,bad5fb3923,2018-03-07T09:16:22.618039Z,194320.76030065
7859,bad5fb3923,2018-03-07T09:16:22.618039Z,194314.39363398336
7914,bad5fb3923,2018-03-07T09:16:22.618039Z,194200.97696731667
7665,bad5fb3923,2018-03-07T09:16:22.618039Z,194119.34363398334
7887,bad5fb3923,2018-03-07T09:16:22.618039Z,193929.87696731667
7946,bad5fb3923,2018-03-07T09:16:22.618039Z,193780.49363398334
7926,bad5fb3923,2018-03-07T09:16:22.618039Z,193717.94363398335
7888,bad5fb3923,2018-03-07T09:16:22.618039Z,193414.31030065002
7671,bad5fb3923,2018-03-07T09:16:22.618039Z,193127.59363398334
7889,bad5fb3923,2018-03-07T09:16:22.618039Z,193002.47696731667
7963,bad5fb3923,2018-03-07T09:16:22.618039Z,192961.2769673167
7922,bad5fb3923,2018-03-07T09:16:22.618039Z,192766.26030065
7461,bad5fb3923,2018-03-07T09:16:22.618039Z,192763.57696731668
7937,bad5fb3923,2018-03-07T09:16:22.618039Z,192388.89363398336
7962,bad5fb3923,2018-03-07T09:16:22.618039Z,192189.89363398336
7891,bad5fb3923,2018-03-07T09:16:22.618039Z,191891.66030065002
7948,bad5fb3923,2018-03-07T09:16:22.618039Z,191613.4269673167
7970,bad5fb3923,2018-03-07T09:16:22.618039Z,191329.71030065
7938,bad5fb3923,2018-03-07T09:16:22.618039Z,191241.97696731667
7919,bad5fb3923,2018-03-07T09:16:22.618039Z,191198.79363398335
7966,bad5fb3923,2018-03-07T09:16:22.618039Z,191035.66030065002
7478,bad5fb3923,2018-03-07T09:16:22.618039Z,190989.89363398336
7973,bad5fb3923,2018-03-07T09:16:22.618039Z,190967.57696731668
7960,bad5fb3923,2018-03-07T09:16:22.618039Z,190823.6769673167
7974,bad5fb3923,2018-03-07T09:16:22.618039Z,190532.81030065002
7968,bad5fb3923,2018-03-07T09:16:22.618039Z,190419.49363398334
7976,bad5fb3923,2018-03-07T09:16:22.618039Z,190340.99363398334
7978,bad5fb3923,2018-03-07T09:16:22.618039Z,189751.69363398335
7943,bad5fb3923,2018-03-07T09:16:22.618039Z,189706.4269673167
7964,bad5fb3923,2018-03-07T09:16:22.618039Z,189687.76030065
7915,bad5fb3923,2018-03-07T09:16:22.618039Z,189598.19363398335
7917,bad5fb3923,2018-03-07T09:16:22.618039Z,189485.21030065
7985,bad5fb3923,2018-03-07T09:16:22.618039Z,189455.07696731668
7984,bad5fb3923,2018-03-07T09:16:22.618039Z,189451.51030065
7965,bad5fb3923,2018-03-07T09:16:22.618039Z,189447.72696731667
7886,bad5fb3923,2018-03-07T09:16:22.618039Z,189375.36030065
7983,bad5fb3923,2018-03-07T09:16:22.618039Z,189278.12696731667
6985,bad5fb3923,2018-03-07T09:16:22.618039Z,188736.97696731667
7980,bad5fb3923,2018-03-07T09:16:22.618039Z,188688.47696731667
7993,bad5fb3923,2018-03-07T09:16:22.618039Z,188577.44363398335
7982,bad5fb3923,2018-03-07T09:16:22.618039Z,188576.36030065
7981,bad5fb3923,2018-03-07T09:16:22.618039Z,188576.01030065
7972,bad5fb3923,2018-03-07T09:16:22.618039Z,188553.39363398336
7987,bad5fb3923,2018-03-07T09:16:22.618039Z,188284.44363398335
7999,bad5fb3923,2018-03-07T09:16:22.618039Z,187407.64363398336
7861,bad5fb3923,2018-03-07T09:16:22.618039Z,184768.82696731668
8003,bad5fb3923,2018-03-07T09:16:22.618039Z,184273.36030065
7930,bad5fb3923,2018-03-07T09:16:22.618039Z,184204.86030065
8006,bad5fb3923,2018-03-07T09:16:22.618039Z,184172.4269673167
8002,bad5fb3923,2018-03-07T09:16:22.618039Z,184154.59363398334
8007,bad5fb3923,2018-03-07T09:16:22.618039Z,184070.21030065
8008,bad5fb3923,2018-03-07T09:16:22.618039Z,184070.0269673167
7945,bad5fb3923,2018-03-07T09:16:22.618039Z,183988.96030065
8010,bad5fb3923,2018-03-07T09:16:22.618039Z,183883.51030065
8009,bad5fb3923,2018-03-07T09:16:22.618039Z,182788.62696731667
8004,bad5fb3923,2018-03-07T09:16:22.618039Z,182768.29363398335
8011,bad5fb3923,2018-03-07T09:16:22.618039Z,182751.97696731667
7977,bad5fb3923,2018-03-07T09:16:22.618039Z,182719.94363398335
8016,bad5fb3923,2018-03-07T09:16:22.618039Z,182675.71030065
8017,bad5fb3923,2018-03-07T09:16:22.618039Z,182460.56030065002
8018,bad5fb3923,2018-03-07T09:16:22.618039Z,182340.21030065
8012,bad5fb3923,2018-03-07T09:16:22.618039Z,181609.69363398335
8025,bad5fb3923,2018-03-07T09:16:22.618039Z,181518.12696731667
8024,bad5fb3923,2018-03-07T09:16:22.618039Z,181232.07696731668
8026,bad5fb3923,2018-03-07T09:16:22.618039Z,181225.97696731667
8023,bad5fb3923,2018-03-07T09:16:22.618039Z,181209.91030065002
8033,bad5fb3923,2018-03-07T09:16:22.618039Z,180906.86030065
8019,bad5fb3923,2018-03-07T09:16:22.618039Z,180858.04363398335
8013,bad5fb3923,2018-03-07T09:16:22.618039Z,180840.54363398335
8040,bad5fb3923,2018-03-07T09:16:22.618039Z,180191.09363398334
8035,bad5fb3923,2018-03-07T09:16:22.618039Z,179852.19363398335
8046,bad5fb3923,2018-03-07T09:16:22.618039Z,179592.54363398335
6897,bad5fb3923,2018-03-07T09:16:22.618039Z,179478.32696731668
8043,bad5fb3923,2018-03-07T09:16:22.618039Z,178882.21030065
8048,bad5fb3923,2018-03-07T09:16:22.618039Z,178848.29363398335
8041,bad5fb3923,2018-03-07T09:16:22.618039Z,178685.94363398335
8028,bad5fb3923,2018-03-07T09:16:22.618039Z,178188.46030065
7949,bad5fb3923,2018-03-07T09:16:22.618039Z,178090.94363398335
8047,bad5fb3923,2018-03-07T09:16:22.618039Z,177845.09363398334
8061,bad5fb3923,2018-03-07T09:16:22.618039Z,177790.99363398334
8062,bad5fb3923,2018-03-07T09:16:22.618039Z,177768.62696731667
8057,bad5fb3923,2018-03-07T09:16:22.618039Z,177458.57696731668
8058,bad5fb3923,2018-03-07T09:16:22.618039Z,177062.87696731667
8055,bad5fb3923,2018-03-07T09:16:22.618039Z,177036.69363398335
8045,bad5fb3923,2018-03-07T09:16:22.618039Z,176314.5269673167
8038,bad5fb3923,2018-03-07T09:16:22.618039Z,176196.91030065002
8076,bad5fb3923,2018-03-07T09:16:22.618039Z,174173.34363398334
8071,bad5fb3923,2018-03-07T09:16:22.618039Z,173782.39363398336
8060,bad5fb3923,2018-03-07T09:16:22.618039Z,173687.21030065
8072,bad5fb3923,2018-03-07T09:16:22.618039Z,173585.69363398335
8064,bad5fb3923,2018-03-07T09:16:22.618039Z,173574.47696731667
8069,bad5fb3923,2018-03-07T09:16:22.618039Z,173454.62696731667
8079,bad5fb3923,2018-03-07T09:16:22.618039Z,173377.32696731668
8084,bad5fb3923,2018-03-07T09:16:22.618039Z,173312.06030065002
7445,bad5fb3923,2018-03-07T09:16:22.618039Z,173261.47696731667
8085,bad5fb3923,2018-03-07T09:16:22.618039Z,173244.66030065002
8081,bad5fb3923,2018-03-07T09:16:22.618039Z,173229.11030065
8073,bad5fb3923,2018-03-07T09:16:22.618039Z,173212.7769673167
8078,bad5fb3923,2018-03-07T09:16:22.618039Z,172600.94363398335
8093,bad5fb3923,2018-03-07T09:16:22.618039Z,172389.47696731667
6463,bad5fb3923,2018-03-07T09:16:22.618039Z,172388.32696731668
8089,bad5fb3923,2018-03-07T09:16:22.618039Z,172329.12696731667
8087,bad5fb3923,2018-03-07T09:16:22.618039Z,172257.61030065
8096,bad5fb3923,2018-03-07T09:16:22.618039Z,172242.5269673167
8097,bad5fb3923,2018-03-07T09:16:22.618039Z,172214.71030065
8098,bad5fb3923,2018-03-07T09:16:22.618039Z,172159.19363398335
7528,bad5fb3923,2018-03-07T09:16:22.618039Z,172071.24363398334
8101,bad5fb3923,2018-03-07T09:16:22.618039Z,172047.31030065002
8005,bad5fb3923,2018-03-07T09:16:22.618039Z,172011.01030065
8059,bad5fb3923,2018-03-07T09:16:22.618039Z,171959.22696731667
7755,bad5fb3923,2018-03-07T09:16:22.618039Z,171733.66030065002
8086,bad5fb3923,2018-03-07T09:16:22.618039Z,171682.16030065002
8102,bad5fb3923,2018-03-07T09:16:22.618039Z,171588.19363398335
8082,bad5fb3923,2018-03-07T09:16:22.618039Z,171582.72696731667
8075,bad5fb3923,2018-03-07T09:16:22.618039Z,171479.79363398335
7605,bad5fb3923,2018-03-07T09:16:22.618039Z,171374.54363398335
8105,bad5fb3923,2018-03-07T09:16:22.618039Z,171237.09363398334
8106,bad5fb3923,2018-03-07T09:16:22.618039Z,171067.2769673167
8108,bad5fb3923,2018-03-07T09:16:22.618039Z,170944.04363398335
8110,bad5fb3923,2018-03-07T09:16:22.618039Z,170759.29363398335
8065,bad5fb3923,2018-03-07T09:16:22.618039Z,170738.14363398336
7484,bad5fb3923,2018-03-07T09:16:22.618039Z,170529.69363398335
8120,bad5fb3923,2018-03-07T09:16:22.618039Z,170400.61030065
6969,bad5fb3923,2018-03-07T09:16:22.618039Z,170393.72696731667
8121,bad5fb3923,2018-03-07T09:16:22.618039Z,170375.91030065002
7998,bad5fb3923,2018-03-07T09:16:22.618039Z,170361.16030065002
8029,bad5fb3923,2018-03-07T09:16:22.618039Z,170294.0269673167
8116,bad5fb3923,2018-03-07T09:16:22.618039Z,170290.89363398336
8068,bad5fb3923,2018-03-07T09:16:22.618039Z,170200.07696731668
