PR,import_sha,import_time,latency
11139,447cc3f17dde41b2b7f084d00fc1d3483db8e205,2018-05-24T20:19:37+00:00,416.76666666666665
11143,447cc3f17dde41b2b7f084d00fc1d3483db8e205,2018-05-24T20:19:37+00:00,280.25
11148,d6a8b825c12acd9c91b198524fdbca94e33e5878,2018-05-25T04:19:15+00:00,478.76666666666665
11150,f618560038120e725044255a9c9e4bf0c0117156,2018-06-12T04:22:12+00:00,437.73333333333335
11153,d6a8b825c12acd9c91b198524fdbca94e33e5878,2018-05-25T04:19:15+00:00,95.61666666666666
11156,8d8620a0d538d0064257d4f9e903d006fb5854e5,2018-06-09T04:22:52+00:00,356.4
11157,a7d22335e2c320fc13207239b1287b2642b34a6e,2018-05-25T14:01:13+00:00,212.71666666666667
11159,97f0a3ee7150aaea13729802116fd0ab0296332f,2018-05-25T11:53:51+00:00,113.96666666666667
11160,3e96176514eeb595521813cbc9c161ae09368f2f,2018-05-26T00:10:58+00:00,361.18333333333334
11162,3e96176514eeb595521813cbc9c161ae09368f2f,2018-05-26T00:10:58+00:00,310.4
11163,a2b39089b5910995ef541fd7b9cc68529b899cd1,2018-05-25T17:43:48+00:00,125.7
11164,6d3264ad2248244e6db87940d966d7d1c51f0570,2018-05-28T11:20:10+00:00,122.6
11167,63682aa9603c3c943766f96c15966461020de26d,2018-07-05T00:11:43+00:00,188.43333333333334
11168,e02d72f4dcd74f4a74be73824d9a266f3709b5fe,2018-05-25T19:51:28+00:00,106.71666666666667
11169,7ebdaa308474bcf33078307f165014a3d43838eb,2019-09-18T22:27:51+00:00,3913.2833333333333
11170,3e96176514eeb595521813cbc9c161ae09368f2f,2018-05-26T00:10:58+00:00,215.98333333333332
11171,5a735a26eb2003ef30528bf34684183c4cfb7394,2018-06-18T16:16:45+00:00,225.45
11173,5862f084f69f6c003c1d899de9f136c96b4928cc,2019-02-15T16:14:05+00:00,243.83333333333334
11174,00633ea07b7caa30fe3327de75d5777debf9409e,2018-05-27T15:02:49+00:00,104.61666666666666
11175,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,534.85
11176,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,1446.4
11180,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,1255.4166666666667
11186,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,1038.8333333333333
11189,aaa583b9830ee2ac9f9f461e743cea92f1ffed81,2018-05-30T22:16:48+00:00,231.28333333333333
11190,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,1163.3666666666666
11191,b0f2bba091c41e2445b83f8ec21b9a02f0c24823,2019-04-25T16:33:55+00:00,249.33333333333334
11192,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,591.1
11196,470707834c03fc2638183ec4c04c0ff416961b08,2018-05-29T19:12:30+00:00,409.5
11197,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,989.05
11198,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,959.75
11199,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,1008.8
11201,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4493.016666666666
11204,c9d00972713257c6cf9394686433f4a9002ba418,2018-06-21T20:06:31+00:00,462.8666666666667
11211,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,3410.016666666667
11213,9b4c0a6abd2f5e3fe79a793771bce27d6dace08e,2018-05-29T15:41:15+00:00,270.3666666666667
11215,e9c441ff2f9954aedb2fec25cfc338b5898dec8c,2018-05-29T09:49:13+00:00,143.35
11217,32d3ecf3388120aa56c5912c28404385608375c9,2018-05-30T02:27:11+00:00,264.28333333333336
11220,aa01bdab68a502ac0808074321fd04f398f481d7,2018-05-29T11:49:59+00:00,127.2
11221,ad27eaba06f1cc0ff69fd083e95fc43e1e558dd4,2018-05-29T23:59:05+00:00,128.06666666666666
11223,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,1725.0166666666667
11224,32d3ecf3388120aa56c5912c28404385608375c9,2018-05-30T02:27:11+00:00,263.2
11226,470707834c03fc2638183ec4c04c0ff416961b08,2018-05-29T19:12:30+00:00,287.65
11229,28898074658efe706ebf5421cc462e451fad4fb0,2018-06-18T20:03:04+00:00,428.8333333333333
11237,f015f2ae69a706b3b2885f70561966756a34a70d,2018-05-30T09:43:55+00:00,111.43333333333334
11241,fd6fdb57f8bfc3b6c8516c53b1524d5e80107c63,2018-05-31T14:50:02+00:00,798.1333333333333
11242,d38171d3670c98676c42f67291d3de1702c616dc,2018-06-01T02:20:07+00:00,209.51666666666668
11243,0d232b01c200dfe4d4518fb7a641747cb0937855,2018-05-30T12:34:05+00:00,199.9
11247,a47261537da72552194819a7cfa32957b0d1e157,2018-05-30T15:44:08+00:00,106.93333333333334
11249,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,917.3
11251,fd6fdb57f8bfc3b6c8516c53b1524d5e80107c63,2018-05-31T14:50:02+00:00,211.08333333333334
11252,ce0d3e49fcbfdefd1ce4d7575b9139aecfa0baa7,2018-05-31T21:35:29+00:00,364.51666666666665
11253,787a06c17905a45e5b2d4b3740f2e1f8005d21b9,2018-05-30T19:37:57+00:00,135.05
11254,787a06c17905a45e5b2d4b3740f2e1f8005d21b9,2018-05-30T19:37:57+00:00,145.18333333333334
11255,787a06c17905a45e5b2d4b3740f2e1f8005d21b9,2018-05-30T19:37:57+00:00,135.4
11258,aaa583b9830ee2ac9f9f461e743cea92f1ffed81,2018-05-30T22:16:48+00:00,252.88333333333333
11261,fd6fdb57f8bfc3b6c8516c53b1524d5e80107c63,2018-05-31T14:50:02+00:00,111.55
11262,fd6fdb57f8bfc3b6c8516c53b1524d5e80107c63,2018-05-31T14:50:02+00:00,253.16666666666666
11264,0e1d66d54ef81a3f5c344343d665a2f0b7790b0a,2018-05-31T17:18:25+00:00,190.55
11268,ce0d3e49fcbfdefd1ce4d7575b9139aecfa0baa7,2018-05-31T21:35:29+00:00,332.1333333333333
11270,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,2140.133333333333
11271,00688dcca7a4ac7cd98dded19b26fbdd2452c865,2018-06-01T06:42:50+00:00,90.0
11273,6fea6733b91572ffbc9f0b9d2641ff32a7e7b4e7,2018-06-04T11:12:44+00:00,118.63333333333334
11276,fbef14c67a9e6158d36358aae51a57cd751dac57,2018-06-01T09:14:59+00:00,177.98333333333332
11279,1309e59b916bb96622dbfab313f6340e1cf97185,2018-06-01T00:14:42+00:00,380.05
11281,1309e59b916bb96622dbfab313f6340e1cf97185,2018-06-01T00:14:42+00:00,352.05
11283,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,3379.633333333333
11286,c310bf6385dbf3a8a3ca0e3951db410f4fef6664,2018-06-01T12:54:12+00:00,156.75
11288,8cbc8cd8f6d6c7cb269e3c784c100cdb71fe35fe,2018-06-01T11:08:00+00:00,233.05
11289,8cbc8cd8f6d6c7cb269e3c784c100cdb71fe35fe,2018-06-01T11:08:00+00:00,190.05
11291,25fb7f35850afb93600cc0b252240b8b96bb88f7,2018-06-06T11:03:11+00:00,217.9
11292,24389bbba113605efa78109c7550b2fd2c57b5c0,2018-06-06T04:02:10+00:00,331.15
11294,c9d00972713257c6cf9394686433f4a9002ba418,2018-06-21T20:06:31+00:00,437.15
11295,b0418cab22c8cc2b47033d3f45b16dd31d105216,2018-07-13T10:16:36+00:00,646.15
11296,f618560038120e725044255a9c9e4bf0c0117156,2018-06-12T04:22:12+00:00,726.4333333333333
11297,5bc255597b6ff5b5dd0380a32ad5346ad17e338c,2018-06-04T17:10:37+00:00,304.4
11299,bfa3979820aeaf47d8fe14a23e259acf90141ddb,2018-06-06T15:20:57+00:00,197.31666666666666
11300,64deab5ecc66665d1404fb79b408d8519669efca,2018-06-01T17:43:50+00:00,177.6
11302,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,3293.7833333333333
11303,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,3292.4333333333334
11304,b90d57828e7216a7faeff8f628bc9099aec3620a,2018-06-11T15:43:40+00:00,237.05
11305,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,3583.116666666667
11306,6fea6733b91572ffbc9f0b9d2641ff32a7e7b4e7,2018-06-04T11:12:44+00:00,250.15
11307,25fb7f35850afb93600cc0b252240b8b96bb88f7,2018-06-06T11:03:11+00:00,282.7
11308,7e2f490511e70a41c3c3ec0f4f56178c9e48723e,2018-06-28T02:44:30+00:00,1897.1666666666667
11311,5bc255597b6ff5b5dd0380a32ad5346ad17e338c,2018-06-04T17:10:37+00:00,299.45
11313,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,163.81666666666666
11315,f10c5eaad1fcd5bd2563f03e718857d47247f4b1,2018-06-04T03:09:43+00:00,290.9166666666667
11318,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,1770.3333333333333
11319,2690229af852ce7ddd652606ab401f4ea5543f5c,2018-06-04T19:51:21+00:00,177.86666666666667
11321,6fea6733b91572ffbc9f0b9d2641ff32a7e7b4e7,2018-06-04T11:12:44+00:00,204.96666666666667
11322,5bc255597b6ff5b5dd0380a32ad5346ad17e338c,2018-06-04T17:10:37+00:00,265.31666666666666
11324,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,272.21666666666664
11325,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,1831.75
11326,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,163.46666666666667
11327,2690229af852ce7ddd652606ab401f4ea5543f5c,2018-06-04T19:51:21+00:00,231.2
11331,6e492278949472440b0596fa5575f8d7e7bb6b8d,2018-06-20T12:45:44+00:00,221.15
11332,91fa6717503f7f8a0aa02a36dd4b3b12951388d4,2018-06-26T20:53:00+00:00,165.6
11333,573e3ebe6ff8ac5c85faf4f5100d74b0273cb23a,2018-06-11T12:55:52+00:00,243.51666666666668
11334,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,1229.0166666666667
11335,6e530dec0c9ede528c6b15092758843dee369d3d,2018-06-12T15:39:28+00:00,362.85
11336,44914628c61399cd9b407bf11303216eb69c1708,2018-06-06T07:51:34+00:00,113.85
11339,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,1019.95
11340,f618560038120e725044255a9c9e4bf0c0117156,2018-06-12T04:22:12+00:00,556.4666666666667
11341,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,895.5
11344,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,741.0166666666667
11348,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,662.8166666666667
11350,bfa3979820aeaf47d8fe14a23e259acf90141ddb,2018-06-06T15:20:57+00:00,197.86666666666667
11352,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,772.6333333333333
11354,f760268934655fa724094f759d9273e68c87a8db,2018-06-06T00:51:56+00:00,669.5833333333334
11355,2b719243d3d988edd9e46ab9a5a311266f56c2a0,2018-06-07T14:50:13+00:00,147.56666666666666
11365,52dc661cb85915ac36d6e3c7611307e3fbc4a4d4,2018-06-06T17:51:24+00:00,203.21666666666667
11366,52dc661cb85915ac36d6e3c7611307e3fbc4a4d4,2018-06-06T17:51:24+00:00,219.15
11367,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,3318.016666666667
11368,297a58e386e0a99f10afac448e082aedf657956b,2018-09-18T01:21:23+00:00,2498.0666666666666
11370,f8c5ff5cc995c6f23a1e61ff191aa74d2547f164,2018-09-13T10:06:15+00:00,136.78333333333333
11371,18fec7eefade4918260ae43db81e2b0daf0c2ac1,2018-09-13T12:14:48+00:00,145.4
11373,e60301374d325a6cafd2942b4bf6197432c0015a,2018-10-10T12:50:04+00:00,2246.4333333333334
11375,61d1ccb29bc5d059d6e37fcc0645566ac2a8baf3,2018-11-02T05:14:33+00:00,711.0333333333333
11377,2b719243d3d988edd9e46ab9a5a311266f56c2a0,2018-06-07T14:50:13+00:00,151.78333333333333
11378,ac272457a62f899377d23f9ebeebd8d22a58da9e,2018-06-08T19:28:39+00:00,632.1
11380,6e4a5683199823b86eb223ab2479371cdcaaeaa9,2018-06-07T01:38:12+00:00,601.8
11382,2b719243d3d988edd9e46ab9a5a311266f56c2a0,2018-06-07T14:50:13+00:00,233.71666666666667
11385,6e4a5683199823b86eb223ab2479371cdcaaeaa9,2018-06-07T01:38:12+00:00,503.98333333333335
11389,db4d3abf4c5be29e9f6365d5d6feee4ad1257cb6,2018-06-08T10:39:34+00:00,175.1
11393,6e4a5683199823b86eb223ab2479371cdcaaeaa9,2018-06-07T01:38:12+00:00,234.13333333333333
11396,c708d3f60131fbbd670e6c1b548c950ab4e28ef7,2018-06-07T20:21:38+00:00,232.81666666666666
11399,126dd3295c1625688d6068324059569f90b080f5,2018-06-20T07:04:20+00:00,396.8666666666667
11400,ad3530aab281b97ec84dd9d725139431f8b6f35f,2018-07-10T19:13:13+00:00,216.76666666666668
11401,ab259a3f85d6219b7152249bb715c71050c736e1,2018-06-18T08:34:18+00:00,152.5
11402,573e3ebe6ff8ac5c85faf4f5100d74b0273cb23a,2018-06-11T12:55:52+00:00,238.21666666666667
11403,a0e62856c8ed47e005c7fc9606664c6dd990eccc,2018-06-22T11:01:37+00:00,200.26666666666668
11408,ac272457a62f899377d23f9ebeebd8d22a58da9e,2018-06-08T19:28:39+00:00,667.6833333333333
11409,ab718c468b34288f9cd67ff8c7376f626e31d7d6,2018-06-07T17:35:48+00:00,274.1166666666667
11410,ab718c468b34288f9cd67ff8c7376f626e31d7d6,2018-06-07T17:35:48+00:00,273.8666666666667
11411,ab718c468b34288f9cd67ff8c7376f626e31d7d6,2018-06-07T17:35:48+00:00,273.5833333333333
11412,ab718c468b34288f9cd67ff8c7376f626e31d7d6,2018-06-07T17:35:48+00:00,273.3666666666667
11414,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,3790.133333333333
11415,8d8620a0d538d0064257d4f9e903d006fb5854e5,2018-06-09T04:22:52+00:00,480.8666666666667
11416,fee8b56aeb463d58fdbeaed698d5f1a1dc14351b,2018-06-07T22:18:47+00:00,112.73333333333333
11418,fee8b56aeb463d58fdbeaed698d5f1a1dc14351b,2018-06-07T22:18:47+00:00,240.91666666666666
11419,ac272457a62f899377d23f9ebeebd8d22a58da9e,2018-06-08T19:28:39+00:00,236.15
11424,db4d3abf4c5be29e9f6365d5d6feee4ad1257cb6,2018-06-08T10:39:34+00:00,175.81666666666666
11425,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4421.0
11427,28898074658efe706ebf5421cc462e451fad4fb0,2018-06-18T20:03:04+00:00,424.76666666666665
11428,28898074658efe706ebf5421cc462e451fad4fb0,2018-06-18T20:03:04+00:00,409.56666666666666
11431,ac272457a62f899377d23f9ebeebd8d22a58da9e,2018-06-08T19:28:39+00:00,210.25
11432,3f4df7b867c00df36061cd8d6b687d81e9f275d5,2018-08-17T20:19:04+00:00,2039.15
11433,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,659.0833333333334
11435,8d8620a0d538d0064257d4f9e903d006fb5854e5,2018-06-09T04:22:52+00:00,679.3333333333334
11436,57d2a1b60549dbbc1db828b51e49254149d9ec6e,2018-08-22T20:02:31+00:00,452.43333333333334
11438,8d8620a0d538d0064257d4f9e903d006fb5854e5,2018-06-09T04:22:52+00:00,469.8833333333333
11439,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4841.866666666667
11441,6e530dec0c9ede528c6b15092758843dee369d3d,2018-06-12T15:39:28+00:00,125.75
11442,e5875df649f4a623bc75f3a29dfc4d7bf2d19940,2018-06-09T15:59:29+00:00,171.93333333333334
11444,0bb9047c8d2e187de6a4d7ca43cbf7f1d877f8da,2018-06-09T06:33:18+00:00,159.68333333333334
11445,573e3ebe6ff8ac5c85faf4f5100d74b0273cb23a,2018-06-11T12:55:52+00:00,236.53333333333333
11448,001406bc8851bbe6081e945d559d33aa7eca32ee,2018-06-09T13:56:06+00:00,106.23333333333333
11449,0c9a851115a01b78d8a7a10dd7f07ec6c1f8ce07,2018-06-10T16:46:13+00:00,141.58333333333334
11450,736edaa594342818a57daba6033d6b127b66ebd3,2018-06-10T01:50:13+00:00,454.15
11451,736edaa594342818a57daba6033d6b127b66ebd3,2018-06-10T01:50:13+00:00,116.88333333333334
11453,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,2962.266666666667
11456,157c2912e26328795e6ecd673fd1d78ac30c38aa,2018-06-11T19:07:18+00:00,232.41666666666666
11461,157c2912e26328795e6ecd673fd1d78ac30c38aa,2018-06-11T19:07:18+00:00,282.21666666666664
11464,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4689.75
11465,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4470.566666666667
11468,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,3777.516666666667
11475,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4807.516666666666
11478,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,3283.15
11480,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,4564.366666666667
11481,73c19013f6617745a67de70ab772b019f663ec9c,2018-07-04T14:32:15+00:00,323.76666666666665
11486,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,3409.6666666666665
11492,b9b1ff8f9ac71c1c7d0f384bfc2013c543979fa0,2018-08-03T10:12:57+00:00,147.1
11494,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,2622.883333333333
11495,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,605.05
11496,c47cb2d9d229287af2968fff51127b62e2304b0e,2018-06-18T23:49:27+00:00,414.71666666666664
11497,ab5a44fce56bec9ee18be70c36ea316b5e435809,2019-01-08T22:05:29+00:00,425.85
11503,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,2129.95
11505,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,2013.2
11508,8c7d6727d4e4dfdeebb071f7411236f8f246b31b,2018-07-02T22:02:45+00:00,274.0
11511,1d0295a8fe0e814e366d65da7dd0b44616fcb485,2018-06-29T21:14:40+00:00,226.26666666666668
11512,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,1165.3666666666666
11513,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,1623.1666666666667
11515,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,1608.7166666666667
11516,5f58cf2317e2632bbc82e3d74cb08decd5fc458a,2018-06-26T14:48:44+00:00,129.01666666666668
11518,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,914.4166666666666
11519,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,719.5
11522,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,803.5166666666667
11524,3b651ee3b03000aa43ebbf447a565aaaf833bf4c,2018-06-25T11:45:02+00:00,296.2
11527,c47cb2d9d229287af2968fff51127b62e2304b0e,2018-06-18T23:49:27+00:00,378.46666666666664
11530,5a735a26eb2003ef30528bf34684183c4cfb7394,2018-06-18T16:16:45+00:00,475.95
11532,8c7d6727d4e4dfdeebb071f7411236f8f246b31b,2018-07-02T22:02:45+00:00,248.61666666666667
11533,07269aba698d89369d81ebb25f9cc46198ae24b6,2018-06-16T00:23:42+00:00,312.3333333333333
11536,26e766991a4fed6c1f6b1b1a43ccfdc1ea1ab9e4,2018-06-16T20:11:17+00:00,615.55
11537,28898074658efe706ebf5421cc462e451fad4fb0,2018-06-18T20:03:04+00:00,312.53333333333336
11540,12e11699ea80e0f235ed586f71bf1a8cecb53719,2018-06-19T12:44:40+00:00,251.53333333333333
11549,c47cb2d9d229287af2968fff51127b62e2304b0e,2018-06-18T23:49:27+00:00,366.03333333333336
11550,0a9852dd8d5f4da3d927acadc0807d42961e92b8,2018-08-07T13:08:24+00:00,1520.6833333333334
11552,c47cb2d9d229287af2968fff51127b62e2304b0e,2018-06-18T23:49:27+00:00,365.2
11558,c47cb2d9d229287af2968fff51127b62e2304b0e,2018-06-18T23:49:27+00:00,254.7
11559,0c375bf3db5bd1ff86978e9389e7553a5733bb28,2018-06-28T19:26:07+00:00,210.76666666666668
11561,f5bebe74a5f13088f584e6f49a04b9be04527302,2018-06-19T07:22:40+00:00,618.1666666666666
11563,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,703.05
11565,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,1025.0333333333333
11570,8ff50bb14e4a738b42dc97acaaf3a9b007eef128,2018-09-06T01:36:18+00:00,152.21666666666667
11572,57d2a1b60549dbbc1db828b51e49254149d9ec6e,2018-08-22T20:02:31+00:00,314.9
11573,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,384.1333333333333
11574,fb6d0aa3a7f89847ac3e3fcb8b224fd612e56aba,2018-06-21T16:05:06+00:00,447.3666666666667
11575,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,742.15
11576,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,743.1166666666667
11577,b14d60b351cba8c7c4f27a38822ac336b8db5ab4,2018-06-20T04:39:39+00:00,725.8666666666667
11579,126dd3295c1625688d6068324059569f90b080f5,2018-06-20T07:04:20+00:00,259.3833333333333
11581,126dd3295c1625688d6068324059569f90b080f5,2018-06-20T07:04:20+00:00,364.43333333333334
11583,6d5b9ce18208d11c8d00a26c98ea3ff3a7a09ce8,2018-07-06T02:27:24+00:00,118.83333333333333
11584,b2a850aab0a152fd7f8ec8ded1426274bffa0529,2018-07-04T06:41:30+00:00,145.36666666666667
11585,6d5b9ce18208d11c8d00a26c98ea3ff3a7a09ce8,2018-07-06T02:27:24+00:00,118.51666666666667
11586,68b65a6c9361108f7315cc325423ee8ce055e369,2018-06-20T10:01:19+00:00,200.88333333333333
11590,1f083a568f8170935055cf359389e08cc7be2e16,2018-06-20T20:26:29+00:00,367.55
11591,db53bdce09655a51dc7b6be71e928c5afadf63ee,2018-06-20T17:10:49+00:00,197.93333333333334
11592,1b81e041cdfefe98dd74f211a4eec18fc5acbe12,2018-06-21T09:10:11+00:00,183.03333333333333
11593,3b651ee3b03000aa43ebbf447a565aaaf833bf4c,2018-06-25T11:45:02+00:00,213.35
11595,ccbcfc3bc67d861e279afc867872fd149aed94c9,2018-06-21T04:30:35+00:00,455.43333333333334
11597,ccbcfc3bc67d861e279afc867872fd149aed94c9,2018-06-21T04:30:35+00:00,375.95
11599,fb6d0aa3a7f89847ac3e3fcb8b224fd612e56aba,2018-06-21T16:05:06+00:00,319.1666666666667
11602,45d642ed1085f1145a817c527bdabb235c1109a8,2018-06-22T03:52:32+00:00,223.28333333333333
11603,fb6d0aa3a7f89847ac3e3fcb8b224fd612e56aba,2018-06-21T16:05:06+00:00,292.8666666666667
11604,fb6d0aa3a7f89847ac3e3fcb8b224fd612e56aba,2018-06-21T16:05:06+00:00,283.85
11606,c9d00972713257c6cf9394686433f4a9002ba418,2018-06-21T20:06:31+00:00,385.1666666666667
11607,c9d00972713257c6cf9394686433f4a9002ba418,2018-06-21T20:06:31+00:00,383.96666666666664
11610,5b0cf18cdbece787bf6873c6f6c33212e26cb7ba,2018-06-22T01:14:21+00:00,458.3
11612,ace17b5d873af70823aa77ca6601d46c17929b05,2018-06-22T14:21:39+00:00,210.06666666666666
11613,f67bbacc0592889bc74edd2e45dc787792375b0b,2018-06-28T12:02:53+00:00,133.25
11614,5b0cf18cdbece787bf6873c6f6c33212e26cb7ba,2018-06-22T01:14:21+00:00,254.38333333333333
11615,5f58cf2317e2632bbc82e3d74cb08decd5fc458a,2018-06-26T14:48:44+00:00,216.98333333333332
11617,7187fe0a18e1b48c628f65391af943940339b139,2018-06-22T08:26:35+00:00,195.68333333333334
11619,1e9dd44a6b74dc6dde28233a23e8d3c10952cb9e,2018-06-22T06:21:59+00:00,230.93333333333334
11621,19e8f142ccaa420ac06f41cd9ac3f0afb84f2399,2018-06-22T16:26:51+00:00,217.88333333333333
11623,97ce436ecedbcd95f1375ab76d10682bef3171b0,2018-06-24T14:20:10+00:00,274.85
11624,ace17b5d873af70823aa77ca6601d46c17929b05,2018-06-22T14:21:39+00:00,154.15
11625,3b651ee3b03000aa43ebbf447a565aaaf833bf4c,2018-06-25T11:45:02+00:00,150.15
11627,cdd345c5e180e46e21ef64e4ac87d22b4eb8332f,2018-07-24T16:03:49+00:00,131.11666666666667
11628,b8746d3868e06b48907c9199adb46296fcada35a,2018-06-23T21:00:20+00:00,304.78333333333336
11633,32f9e105349bca9434d558f669f49a4ac3f62970,2018-06-25T23:54:24+00:00,275.5833333333333
11636,8c7d6727d4e4dfdeebb071f7411236f8f246b31b,2018-07-02T22:02:45+00:00,240.5
11637,b8746d3868e06b48907c9199adb46296fcada35a,2018-06-23T21:00:20+00:00,321.75
11638,b8746d3868e06b48907c9199adb46296fcada35a,2018-06-23T21:00:20+00:00,320.65
11639,7e2f490511e70a41c3c3ec0f4f56178c9e48723e,2018-06-28T02:44:30+00:00,1457.5666666666666
11640,0193d4af95a2cb2456847d701059e53f71abb924,2018-08-23T18:32:47+00:00,407.9166666666667
11641,7e2f490511e70a41c3c3ec0f4f56178c9e48723e,2018-06-28T02:44:30+00:00,1860.05
11642,3f54bc2f00b469c0ec464d6103366b605671cf04,2018-06-25T19:37:46+00:00,173.21666666666667
11647,5f58cf2317e2632bbc82e3d74cb08decd5fc458a,2018-06-26T14:48:44+00:00,749.7
11649,ffafa95b9516e2e979c26ac8879932a413b06bd4,2018-07-27T18:41:45+00:00,399.8833333333333
11653,3b651ee3b03000aa43ebbf447a565aaaf833bf4c,2018-06-25T11:45:02+00:00,148.28333333333333
11659,d287145fc56444f3c223141efe63c46829e90f32,2018-07-20T16:33:33+00:00,171.16666666666666
11661,5f58cf2317e2632bbc82e3d74cb08decd5fc458a,2018-06-26T14:48:44+00:00,539.1166666666667
11662,19a9e3bb00c7f218cb814a904bbf0199fe0c4d37,2018-07-31T17:41:33+00:00,186.28333333333333
11663,f3696b0359e69209831ebea5cf547ccf5c08bb03,2018-06-26T02:48:29+00:00,361.7
11664,655c86b0208c82c00398e9bc6e08ec010f706b4c,2018-06-26T18:19:14+00:00,180.91666666666666
11665,7e2f490511e70a41c3c3ec0f4f56178c9e48723e,2018-06-28T02:44:30+00:00,1926.65
11666,7e2f490511e70a41c3c3ec0f4f56178c9e48723e,2018-06-28T02:44:30+00:00,546.3
